user_id,date,steps,distance_km
1,4/6/2034,5944,4.53
1,4/7/2034,4154,3.17
1,4/8/2034,14722,11.22
1,4/9/2034,16408,12.51
1,4/10/2034,13251,10.1
1,4/11/2034,10643,8.11
1,4/12/2034,11094,8.46
1,4/13/2034,8860,6.75
1,4/14/2034,13747,10.48
1,4/15/2034,10089,7.69
1,4/16/2034,6460,4.92
1,4/17/2034,15729,11.99
1,4/18/2034,8933,6.81
1,4/19/2034,11707,8.92
1,4/20/2034,10654,8.12
1,4/21/2034,5492,4.19
1,4/22/2034,17152,13.07
1,4/23/2034,19550,14.9
1,4/24/2034,11531,8.79
1,4/25/2034,18144,13.83
1,4/26/2034,16545,12.61
1,4/27/2034,12250,9.34
1,4/28/2034,10577,8.06
1,4/29/2034,1727,1.32
1,4/30/2034,16663,12.7
1,5/1/2034,19880,15.15
1,5/2/2034,15844,12.08
1,5/3/2034,7076,5.39
1,5/4/2034,19102,14.56
1,5/5/2034,6467,4.93
1,5/6/2034,2171,1.65
1,5/7/2034,15621,11.91
1,5/8/2034,11431,8.71
1,5/9/2034,11487,8.76
1,5/10/2034,3722,2.84
1,5/11/2034,7081,5.4
1,5/12/2034,11137,8.49
1,5/13/2034,19613,14.95
1,5/14/2034,3483,2.65
1,5/15/2034,10308,7.86
1,5/16/2034,15489,11.81
1,5/17/2034,1109,0.85
1,5/18/2034,14174,10.8
1,5/19/2034,11979,9.13
1,5/20/2034,18457,14.07
1,5/21/2034,9916,7.56
1,5/22/2034,14372,10.95
1,5/23/2034,2957,2.25
1,5/24/2034,2756,2.1
1,5/25/2034,10850,8.27
1,5/26/2034,8317,6.34
1,5/27/2034,2013,1.53
1,5/28/2034,18741,14.28
1,5/29/2034,3510,2.68
1,5/30/2034,11705,8.92
1,5/31/2034,5246,4
1,6/1/2034,10119,7.71
1,6/2/2034,3619,2.76
1,6/3/2034,6800,5.18
1,6/4/2034,1280,0.98
1,6/5/2034,11034,8.41
1,6/6/2034,10111,7.71
1,6/7/2034,13434,10.24
1,6/8/2034,13600,10.37
1,6/9/2034,5641,4.3
1,6/10/2034,5640,4.3
1,6/11/2034,15483,11.8
1,6/12/2034,18840,14.36
1,6/13/2034,11620,8.86
1,6/14/2034,2783,2.12
1,6/15/2034,14510,11.06
1,6/16/2034,2781,2.12
1,6/17/2034,6514,4.96
1,6/18/2034,19540,14.89
1,6/19/2034,14333,10.92
1,6/20/2034,18283,13.94
1,6/21/2034,17037,12.99
1,6/22/2034,4934,3.76
1,6/23/2034,9524,7.26
1,6/24/2034,12277,9.36
1,6/25/2034,19783,15.08
1,6/26/2034,12428,9.47
1,6/27/2034,13452,10.25
1,6/28/2034,17642,13.45
1,6/29/2034,9063,6.91
1,6/30/2034,4051,3.09
1,7/1/2034,2098,1.6
1,7/2/2034,11496,8.76
1,7/3/2034,12842,9.79
1,7/4/2034,19949,15.21
1,7/5/2034,5912,4.51
1,7/6/2034,9889,7.54
1,7/7/2034,15332,11.69
1,7/8/2034,16695,12.72
1,7/9/2034,16521,12.59
1,7/10/2034,14647,11.16
1,7/11/2034,8749,6.67
1,7/12/2034,2986,2.28
1,7/13/2034,10342,7.88
1,7/14/2034,16499,12.58
1,7/15/2034,15688,11.96
1,7/16/2034,11531,8.79
1,7/17/2034,18787,14.32
1,7/18/2034,3109,2.37
1,7/19/2034,11601,8.84
1,7/20/2034,7576,5.77
1,7/21/2034,1501,1.14
1,7/22/2034,2137,1.63
1,7/23/2034,5766,4.39
1,7/24/2034,3834,2.92
1,7/25/2034,6724,5.12
1,7/26/2034,12622,9.62
1,7/27/2034,14448,11.01
1,7/28/2034,17425,13.28
1,7/29/2034,11656,8.88
1,7/30/2034,19886,15.16
1,7/31/2034,2288,1.74
1,8/1/2034,10592,8.07
1,8/2/2034,17226,13.13
1,8/3/2034,6097,4.65
1,8/4/2034,12998,9.91
1,8/5/2034,7545,5.75
1,8/6/2034,2986,2.28
1,8/7/2034,3229,2.46
1,8/8/2034,13220,10.08
1,8/9/2034,7075,5.39
1,8/10/2034,8666,6.61
1,8/11/2034,9133,6.96
1,8/12/2034,17094,13.03
1,8/13/2034,2532,1.93
1,8/14/2034,17898,13.64
1,8/15/2034,16627,12.67
1,8/16/2034,8656,6.6
1,8/17/2034,5519,4.21
1,8/18/2034,3566,2.72
1,8/19/2034,10118,7.71
1,8/20/2034,8257,6.29
1,8/21/2034,13659,10.41
1,8/22/2034,3086,2.35
1,8/23/2034,11228,8.56
1,8/24/2034,5958,4.54
1,8/25/2034,17393,13.26
1,8/26/2034,11561,8.81
1,8/27/2034,14148,10.78
1,8/28/2034,7024,5.35
1,8/29/2034,14603,11.13
1,8/30/2034,3980,3.03
1,8/31/2034,15737,11.99
1,9/1/2034,8227,6.27
1,9/2/2034,19679,15
1,9/3/2034,14432,11
1,9/4/2034,14677,11.19
1,9/5/2034,17231,13.13
1,9/6/2034,10879,8.29
1,9/7/2034,7371,5.62
1,9/8/2034,2478,1.89
1,9/9/2034,5114,3.9
1,9/10/2034,13055,9.95
1,9/11/2034,18977,14.46
1,9/12/2034,13787,10.51
1,9/13/2034,14104,10.75
1,9/14/2034,9728,7.41
1,9/15/2034,6666,5.08
1,9/16/2034,14244,10.86
1,9/17/2034,16509,12.58
1,9/18/2034,4979,3.79
1,9/19/2034,6712,5.12
1,9/20/2034,11348,8.65
1,9/21/2034,14705,11.21
1,9/22/2034,18868,14.38
1,9/23/2034,8122,6.19
1,9/24/2034,1799,1.37
1,9/25/2034,4296,3.27
1,9/26/2034,19450,14.82
1,9/27/2034,19020,14.5
1,9/28/2034,2318,1.77
1,9/29/2034,3217,2.45
1,9/30/2034,7355,5.61
1,10/1/2034,6379,4.86
1,10/2/2034,14403,10.98
1,10/3/2034,4471,3.41
1,10/4/2034,3725,2.84
1,10/5/2034,11509,8.77
1,10/6/2034,14099,10.75
1,10/7/2034,16149,12.31
1,10/8/2034,19104,14.56
1,10/9/2034,14822,11.3
1,10/10/2034,3905,2.98
1,10/11/2034,4647,3.54
1,10/12/2034,1991,1.52
1,10/13/2034,6316,4.81
1,10/14/2034,3308,2.52
1,10/15/2034,14599,11.13
1,10/16/2034,7371,5.62
1,10/17/2034,19370,14.76
1,10/18/2034,17825,13.59
1,10/19/2034,18643,14.21
1,10/20/2034,12906,9.84
1,10/21/2034,12269,9.35
1,10/22/2034,13806,10.52
1,10/23/2034,7347,5.6
1,10/24/2034,1984,1.51
1,10/25/2034,15047,11.47
1,10/26/2034,18543,14.13
1,10/27/2034,17764,13.54
1,10/28/2034,12882,9.82
1,10/29/2034,10897,8.31
1,10/30/2034,12529,9.55
1,10/31/2034,7808,5.95
1,11/1/2034,14044,10.7
1,11/2/2034,19013,14.49
1,11/3/2034,2574,1.96
1,11/4/2034,4442,3.39
1,11/5/2034,14599,11.13
1,11/6/2034,4116,3.14
1,11/7/2034,19640,14.97
1,11/8/2034,16030,12.22
1,11/9/2034,18379,14.01
1,11/10/2034,7690,5.86
1,11/11/2034,18385,14.01
1,11/12/2034,15357,11.71
1,11/13/2034,19990,15.24
1,11/14/2034,7261,5.53
1,11/15/2034,17177,13.09
1,11/16/2034,9180,7
1,11/17/2034,13332,10.16
1,11/18/2034,12148,9.26
1,11/19/2034,1948,1.48
1,11/20/2034,14517,11.06
1,11/21/2034,3610,2.75
1,11/22/2034,14943,11.39
1,11/23/2034,5037,3.84
1,11/24/2034,1918,1.46
1,11/25/2034,13491,10.28
1,11/26/2034,11450,8.73
1,11/27/2034,1338,1.02
1,11/28/2034,12156,9.27
1,11/29/2034,19643,14.97
1,11/30/2034,13535,10.32
1,12/1/2034,15446,11.77
1,12/2/2034,17509,13.35
1,12/3/2034,4367,3.33
1,12/4/2034,14264,10.87
1,12/5/2034,5465,4.17
1,12/6/2034,5685,4.33
1,12/7/2034,16420,12.52
1,12/8/2034,6545,4.99
1,12/9/2034,17012,12.97
1,12/10/2034,17057,13
1,12/11/2034,13842,10.55
1,12/12/2034,1242,0.95
1,12/13/2034,16365,12.47
1,12/14/2034,15315,11.67
1,12/15/2034,6515,4.97
1,12/16/2034,7621,5.81
1,12/17/2034,3706,2.82
1,12/18/2034,2624,2
1,12/19/2034,9611,7.33
1,12/20/2034,3724,2.84
1,12/21/2034,13368,10.19
1,12/22/2034,13235,10.09
1,12/23/2034,8843,6.74
1,12/24/2034,18027,13.74
1,12/25/2034,10800,8.23
1,12/26/2034,1711,1.3
1,12/27/2034,4428,3.38
1,12/28/2034,18415,14.04
1,12/29/2034,1041,0.79
1,12/30/2034,3335,2.54
1,12/31/2034,4345,3.31
1,1/1/2035,19599,14.94
1,1/2/2035,17742,13.52
1,1/3/2035,13018,9.92
1,1/4/2035,5551,4.23
1,1/5/2035,8477,6.46
1,1/6/2035,12306,9.38
1,1/7/2035,1424,1.09
1,1/8/2035,9052,6.9
1,1/9/2035,14416,10.99
1,1/10/2035,12759,9.72
1,1/11/2035,6661,5.08
1,1/12/2035,11389,8.68
1,1/13/2035,6720,5.12
1,1/14/2035,7386,5.63
1,1/15/2035,7241,5.52
1,1/16/2035,9877,7.53
1,1/17/2035,11746,8.95
1,1/18/2035,3653,2.78
1,1/19/2035,16687,12.72
1,1/20/2035,3622,2.76
1,1/21/2035,19596,14.94
1,1/22/2035,15255,11.63
1,1/23/2035,1589,1.21
1,1/24/2035,16303,12.43
1,1/25/2035,9794,7.46
1,1/26/2035,1851,1.41
1,1/27/2035,19131,14.58
1,1/28/2035,12163,9.27
1,1/29/2035,10285,7.84
1,1/30/2035,4334,3.3
1,1/31/2035,4440,3.38
1,2/1/2035,16223,12.37
1,2/2/2035,18529,14.12
1,2/3/2035,6630,5.05
1,2/4/2035,4426,3.37
1,2/5/2035,3507,2.67
1,2/6/2035,4566,3.48
1,2/7/2035,12252,9.34
1,2/8/2035,15910,12.13
1,2/9/2035,16722,12.75
1,2/10/2035,1399,1.07
1,2/11/2035,1563,1.19
1,2/12/2035,1786,1.36
1,2/13/2035,18695,14.25
1,2/14/2035,3445,2.63
1,2/15/2035,13560,10.34
1,2/16/2035,10265,7.82
1,2/17/2035,11849,9.03
1,2/18/2035,6860,5.23
1,2/19/2035,1788,1.36
1,2/20/2035,15593,11.88
1,2/21/2035,10472,7.98
1,2/22/2035,7899,6.02
1,2/23/2035,4802,3.66
1,2/24/2035,7647,5.83
1,2/25/2035,9256,7.05
1,2/26/2035,5887,4.49
1,2/27/2035,1690,1.29
1,2/28/2035,16797,12.8
1,3/1/2035,12247,9.33
1,3/2/2035,16553,12.62
1,3/3/2035,4944,3.77
1,3/4/2035,6247,4.76
1,3/5/2035,3263,2.49
1,3/6/2035,16133,12.3
1,3/7/2035,13802,10.52
1,3/8/2035,19886,15.16
1,3/9/2035,14719,11.22
1,3/10/2035,17321,13.2
1,3/11/2035,2055,1.57
1,3/12/2035,9505,7.24
1,3/13/2035,3958,3.02
1,3/14/2035,7669,5.85
1,3/15/2035,6016,4.59
1,3/16/2035,10599,8.08
1,3/17/2035,18138,13.82
1,3/18/2035,9351,7.13
1,3/19/2035,6939,5.29
1,3/20/2035,15310,11.67
1,3/21/2035,12236,9.33
1,3/22/2035,13252,10.1
1,3/23/2035,11653,8.88
1,3/24/2035,1066,0.81
1,3/25/2035,17983,13.71
1,3/26/2035,19725,15.03
1,3/27/2035,3695,2.82
1,3/28/2035,5581,4.25
1,3/29/2035,14857,11.32
1,3/30/2035,5872,4.48
1,3/31/2035,7029,5.36
1,4/1/2035,6580,5.02
1,4/2/2035,8916,6.8
1,4/3/2035,3891,2.97
1,4/4/2035,13445,10.25
1,4/5/2035,8264,6.3
1,4/6/2035,16757,12.77
1,4/7/2035,6474,4.93
1,4/8/2035,16930,12.9
1,4/9/2035,15433,11.76
1,4/10/2035,8411,6.41
1,4/11/2035,2561,1.95
1,4/12/2035,5294,4.04
1,4/13/2035,15599,11.89
1,4/14/2035,10172,7.75
1,4/15/2035,16572,12.63
1,4/16/2035,13697,10.44
1,4/17/2035,4636,3.53
1,4/18/2035,16802,12.81
1,4/19/2035,12652,9.64
1,4/20/2035,4298,3.28
1,4/21/2035,1239,0.94
1,4/22/2035,2381,1.81
1,4/23/2035,15151,11.55
1,4/24/2035,13261,10.11
1,4/25/2035,1325,1.01
1,4/26/2035,10558,8.05
1,4/27/2035,5061,3.86
1,4/28/2035,14823,11.3
1,4/29/2035,17280,13.17
1,4/30/2035,7631,5.82
1,5/1/2035,16062,12.24
1,5/2/2035,16754,12.77
1,5/3/2035,8178,6.23
1,5/4/2035,11413,8.7
1,5/5/2035,1382,1.05
1,5/6/2035,4908,3.74
1,5/7/2035,15374,11.72
1,5/8/2035,8930,6.81
1,5/9/2035,7165,5.46
1,5/10/2035,11604,8.84
1,5/11/2035,2280,1.74
1,5/12/2035,12999,9.91
1,5/13/2035,10676,8.14
1,5/14/2035,17526,13.36
1,5/15/2035,15548,11.85
1,5/16/2035,13373,10.19
1,5/17/2035,18791,14.32
1,5/18/2035,7600,5.79
1,5/19/2035,19632,14.96
1,5/20/2035,9322,7.11
1,5/21/2035,18978,14.46
1,5/22/2035,13180,10.05
1,5/23/2035,12434,9.48
1,5/24/2035,13396,10.21
1,5/25/2035,17071,13.01
1,5/26/2035,13587,10.36
1,5/27/2035,3581,2.73
1,5/28/2035,19402,14.79
1,5/29/2035,6666,5.08
1,5/30/2035,3752,2.86
1,5/31/2035,7677,5.85
1,6/1/2035,19025,14.5
1,6/2/2035,9540,7.27
1,6/3/2035,11564,8.81
1,6/4/2035,11878,9.05
1,6/5/2035,16178,12.33
1,6/6/2035,15007,11.44
1,6/7/2035,9771,7.45
1,6/8/2035,14236,10.85
1,6/9/2035,19412,14.8
1,6/10/2035,2310,1.76
1,6/11/2035,2828,2.16
1,6/12/2035,15259,11.63
1,6/13/2035,2784,2.12
1,6/14/2035,15896,12.12
1,6/15/2035,1540,1.17
1,6/16/2035,7320,5.58
1,6/17/2035,8603,6.56
1,6/18/2035,11659,8.89
1,6/19/2035,8650,6.59
1,6/20/2035,15026,11.45
1,6/21/2035,18091,13.79
1,6/22/2035,11070,8.44
1,6/23/2035,12549,9.56
1,6/24/2035,10937,8.34
1,6/25/2035,8162,6.22
1,6/26/2035,11185,8.53
1,6/27/2035,16151,12.31
1,6/28/2035,2804,2.14
1,6/29/2035,2992,2.28
1,6/30/2035,9632,7.34
1,7/1/2035,7294,5.56
1,7/2/2035,9364,7.14
1,7/3/2035,3253,2.48
1,7/4/2035,8252,6.29
1,7/5/2035,17968,13.7
1,7/6/2035,1452,1.11
1,7/7/2035,10172,7.75
1,7/8/2035,9860,7.52
1,7/9/2035,9142,6.97
1,7/10/2035,5163,3.94
1,7/11/2035,1371,1.04
1,7/12/2035,16552,12.62
1,7/13/2035,2409,1.84
1,7/14/2035,7739,5.9
1,7/15/2035,1835,1.4
1,7/16/2035,14968,11.41
1,7/17/2035,7055,5.38
1,7/18/2035,8416,6.41
1,7/19/2035,13222,10.08
1,7/20/2035,14601,11.13
1,7/21/2035,15272,11.64
1,7/22/2035,7736,5.9
1,7/23/2035,14117,10.76
1,7/24/2035,17662,13.46
1,7/25/2035,18475,14.08
1,7/26/2035,3754,2.86
1,7/27/2035,17902,13.64
1,7/28/2035,8143,6.21
1,7/29/2035,7807,5.95
1,7/30/2035,14446,11.01
1,7/31/2035,14479,11.04
1,8/1/2035,1405,1.07
1,8/2/2035,6470,4.93
1,8/3/2035,7153,5.45
1,8/4/2035,15198,11.58
1,8/5/2035,10963,8.36
1,8/6/2035,12352,9.41
1,8/7/2035,5957,4.54
1,8/8/2035,11465,8.74
1,8/9/2035,10614,8.09
1,8/10/2035,14465,11.03
1,8/11/2035,11741,8.95
1,8/12/2035,15316,11.67
1,8/13/2035,13537,10.32
1,8/14/2035,16081,12.26
1,8/15/2035,19599,14.94
1,8/16/2035,6423,4.9
1,8/17/2035,15137,11.54
1,8/18/2035,17214,13.12
1,8/19/2035,19224,14.65
1,8/20/2035,6547,4.99
1,8/21/2035,11385,8.68
1,8/22/2035,13475,10.27
1,8/23/2035,9305,7.09
1,8/24/2035,8670,6.61
1,8/25/2035,16377,12.48
1,8/26/2035,5596,4.27
1,8/27/2035,4165,3.17
1,8/28/2035,7046,5.37
1,8/29/2035,8028,6.12
1,8/30/2035,1778,1.36
1,8/31/2035,2381,1.81
1,9/1/2035,11835,9.02
1,9/2/2035,4957,3.78
1,9/3/2035,7923,6.04
1,9/4/2035,1180,0.9
1,9/5/2035,3768,2.87
1,9/6/2035,3133,2.39
1,9/7/2035,6852,5.22
1,9/8/2035,18829,14.35
1,9/9/2035,16857,12.85
1,9/10/2035,18022,13.74
1,9/11/2035,17258,13.15
1,9/12/2035,5072,3.87
1,9/13/2035,13365,10.19
1,9/14/2035,15623,11.91
1,9/15/2035,10153,7.74
1,9/16/2035,6115,4.66
1,9/17/2035,18611,14.19
1,9/18/2035,2579,1.97
1,9/19/2035,4937,3.76
1,9/20/2035,17222,13.13
1,9/21/2035,18165,13.85
1,9/22/2035,5752,4.38
1,9/23/2035,15921,12.13
1,9/24/2035,12265,9.35
1,9/25/2035,1936,1.48
1,9/26/2035,12063,9.19
1,9/27/2035,16501,12.58
1,9/28/2035,19844,15.12
1,9/29/2035,13147,10.02
1,9/30/2035,2174,1.66
1,10/1/2035,8784,6.7
1,10/2/2035,18580,14.16
1,10/3/2035,17504,13.34
1,10/4/2035,9261,7.06
1,10/5/2035,13476,10.27
1,10/6/2035,1624,1.24
1,10/7/2035,16739,12.76
1,10/8/2035,8291,6.32
1,10/9/2035,18377,14.01
1,10/10/2035,13383,10.2
1,10/11/2035,7071,5.39
1,10/12/2035,5075,3.87
1,10/13/2035,10888,8.3
1,10/14/2035,2167,1.65
1,10/15/2035,2225,1.7
1,10/16/2035,15731,11.99
1,10/17/2035,6245,4.76
1,10/18/2035,14205,10.83
1,10/19/2035,13941,10.63
1,10/20/2035,3601,2.74
1,10/21/2035,12643,9.64
1,10/22/2035,6373,4.86
1,10/23/2035,11900,9.07
1,10/24/2035,11927,9.09
1,10/25/2035,1221,0.93
1,10/26/2035,11296,8.61
1,10/27/2035,3998,3.05
1,10/28/2035,2868,2.19
1,10/29/2035,4985,3.8
1,10/30/2035,4068,3.1
1,10/31/2035,2740,2.09
1,11/1/2035,17593,13.41
1,11/2/2035,10949,8.35
1,11/3/2035,2961,2.26
1,11/4/2035,15723,11.98
1,11/5/2035,5065,3.86
1,11/6/2035,9096,6.93
1,11/7/2035,19291,14.7
1,11/8/2035,9355,7.13
1,11/9/2035,1297,0.99
1,11/10/2035,18925,14.42
1,11/11/2035,17840,13.6
1,11/12/2035,13400,10.21
1,11/13/2035,18843,14.36
1,11/14/2035,3172,2.42
1,11/15/2035,1448,1.1
1,11/16/2035,9547,7.28
1,11/17/2035,18044,13.75
1,11/18/2035,19424,14.8
1,11/19/2035,1308,1
1,11/20/2035,4219,3.22
1,11/21/2035,16217,12.36
1,11/22/2035,19834,15.12
1,11/23/2035,16988,12.95
1,11/24/2035,3475,2.65
1,11/25/2035,2540,1.94
1,11/26/2035,15045,11.47
1,11/27/2035,1742,1.33
1,11/28/2035,6039,4.6
1,11/29/2035,17968,13.7
1,11/30/2035,3483,2.65
1,12/1/2035,7550,5.75
1,12/2/2035,3897,2.97
1,12/3/2035,15860,12.09
1,12/4/2035,3303,2.52
1,12/5/2035,12259,9.34
1,12/6/2035,4628,3.53
1,12/7/2035,15129,11.53
1,12/8/2035,14250,10.86
1,12/9/2035,16223,12.37
1,12/10/2035,14949,11.39
1,12/11/2035,1850,1.41
1,12/12/2035,15442,11.77
1,12/13/2035,18720,14.27
1,12/14/2035,16505,12.58
1,12/15/2035,12609,9.61
1,12/16/2035,5476,4.17
1,12/17/2035,1337,1.02
1,12/18/2035,11234,8.56
1,12/19/2035,19914,15.18
1,12/20/2035,19696,15.01
1,12/21/2035,4111,3.13
1,12/22/2035,12607,9.61
1,12/23/2035,1797,1.37
1,12/24/2035,6173,4.71
1,12/25/2035,12773,9.74
1,12/26/2035,14177,10.81
1,12/27/2035,10292,7.84
1,12/28/2035,11413,8.7
1,12/29/2035,19544,14.9
1,12/30/2035,18213,13.88
1,12/31/2035,10847,8.27
1,1/1/2036,19245,14.67
1,1/2/2036,11734,8.94
1,1/3/2036,2096,1.6
1,1/4/2036,16897,12.88
1,1/5/2036,2286,1.74
1,1/6/2036,11625,8.86
1,1/7/2036,18214,13.88
1,1/8/2036,11009,8.39
1,1/9/2036,1980,1.51
1,1/10/2036,6704,5.11
1,1/11/2036,11377,8.67
1,1/12/2036,8468,6.45
1,1/13/2036,10157,7.74
1,1/14/2036,16929,12.9
1,1/15/2036,19194,14.63
1,1/16/2036,6854,5.22
1,1/17/2036,12865,9.81
1,1/18/2036,1540,1.17
1,1/19/2036,15977,12.18
1,1/20/2036,6549,4.99
1,1/21/2036,4470,3.41
1,1/22/2036,12930,9.86
1,1/23/2036,7559,5.76
1,1/24/2036,3783,2.88
1,1/25/2036,1247,0.95
1,1/26/2036,4455,3.4
1,1/27/2036,10182,7.76
1,1/28/2036,6915,5.27
1,1/29/2036,2112,1.61
1,1/30/2036,3319,2.53
1,1/31/2036,17090,13.03
1,2/1/2036,17871,13.62
1,2/2/2036,12703,9.68
1,2/3/2036,13369,10.19
1,2/4/2036,12398,9.45
1,2/5/2036,18789,14.32
1,2/6/2036,9040,6.89
1,2/7/2036,1934,1.47
1,2/8/2036,2727,2.08
1,2/9/2036,12762,9.73
1,2/10/2036,14692,11.2
1,2/11/2036,8430,6.43
1,2/12/2036,2570,1.96
1,2/13/2036,15355,11.7
1,2/14/2036,18765,14.3
1,2/15/2036,4382,3.34
1,2/16/2036,3923,2.99
1,2/17/2036,4413,3.36
1,2/18/2036,8981,6.85
1,2/19/2036,8282,6.31
1,2/20/2036,12617,9.62
1,2/21/2036,14915,11.37
1,2/22/2036,4080,3.11
1,2/23/2036,15668,11.94
1,2/24/2036,4141,3.16
1,2/25/2036,1268,0.97
1,2/26/2036,3522,2.68
1,2/27/2036,7770,5.92
1,2/28/2036,19674,15
1,2/29/2036,16509,12.58
1,3/1/2036,16922,12.9
1,3/2/2036,17035,12.98
1,3/3/2036,13995,10.67
1,3/4/2036,9442,7.2
1,3/5/2036,9341,7.12
1,3/6/2036,2574,1.96
1,3/7/2036,3328,2.54
1,3/8/2036,5734,4.37
1,3/9/2036,6926,5.28
1,3/10/2036,17268,13.16
1,3/11/2036,9206,7.02
1,3/12/2036,12494,9.52
1,3/13/2036,1133,0.86
1,3/14/2036,9518,7.25
1,3/15/2036,19995,15.24
1,3/16/2036,13220,10.08
1,3/17/2036,10885,8.3
1,3/18/2036,1024,0.78
1,3/19/2036,16214,12.36
1,3/20/2036,1529,1.17
1,3/21/2036,11766,8.97
1,3/22/2036,14682,11.19
1,3/23/2036,18375,14.01
1,3/24/2036,3513,2.68
1,3/25/2036,1001,0.76
1,3/26/2036,17324,13.2
1,3/27/2036,18374,14
1,3/28/2036,19651,14.98
1,3/29/2036,5673,4.32
1,3/30/2036,1987,1.51
1,3/31/2036,14432,11
1,4/1/2036,1510,1.15
1,4/2/2036,1036,0.79
1,4/3/2036,4507,3.44
1,4/4/2036,3373,2.57
1,4/5/2036,1789,1.36
1,4/6/2036,18131,13.82
1,4/7/2036,8002,6.1
1,4/8/2036,10918,8.32
1,4/9/2036,14857,11.32
1,4/10/2036,18723,14.27
1,4/11/2036,13116,10
1,4/12/2036,13088,9.98
1,4/13/2036,11038,8.41
1,4/14/2036,4032,3.07
1,4/15/2036,18345,13.98
1,4/16/2036,15097,11.51
1,4/17/2036,15568,11.87
1,4/18/2036,8963,6.83
1,4/19/2036,11389,8.68
1,4/20/2036,11181,8.52
1,4/21/2036,19218,14.65
1,4/22/2036,15852,12.08
1,4/23/2036,18062,13.77
1,4/24/2036,8597,6.55
1,4/25/2036,9249,7.05
1,4/26/2036,19019,14.5
1,4/27/2036,19273,14.69
1,4/28/2036,2726,2.08
1,4/29/2036,6170,4.7
1,4/30/2036,4212,3.21
1,5/1/2036,18730,14.28
1,5/2/2036,19289,14.7
1,5/3/2036,10850,8.27
1,5/4/2036,10284,7.84
1,5/5/2036,18267,13.92
1,5/6/2036,18505,14.1
1,5/7/2036,5083,3.87
1,5/8/2036,19500,14.86
1,5/9/2036,16604,12.66
1,5/10/2036,10389,7.92
1,5/11/2036,16656,12.7
1,5/12/2036,14376,10.96
1,5/13/2036,8407,6.41
1,5/14/2036,19075,14.54
1,5/15/2036,14573,11.11
1,5/16/2036,6219,4.74
1,5/17/2036,16434,12.53
1,5/18/2036,7550,5.75
1,5/19/2036,4231,3.22
1,5/20/2036,17933,13.67
1,5/21/2036,14738,11.23
1,5/22/2036,17467,13.31
1,5/23/2036,11091,8.45
1,5/24/2036,6714,5.12
1,5/25/2036,12531,9.55
1,5/26/2036,14853,11.32
1,5/27/2036,17108,13.04
1,5/28/2036,4710,3.59
1,5/29/2036,4969,3.79
1,5/30/2036,9578,7.3
1,5/31/2036,10475,7.98
1,6/1/2036,11207,8.54
1,6/2/2036,15421,11.75
1,6/3/2036,10137,7.73
1,6/4/2036,10823,8.25
1,6/5/2036,6142,4.68
1,6/6/2036,5439,4.15
1,6/7/2036,12853,9.8
1,6/8/2036,14495,11.05
1,6/9/2036,10397,7.92
1,6/10/2036,1991,1.52
1,6/11/2036,2802,2.14
1,6/12/2036,13149,10.02
1,6/13/2036,15975,12.18
1,6/14/2036,1900,1.45
1,6/15/2036,2654,2.02
1,6/16/2036,3275,2.5
1,6/17/2036,6972,5.31
1,6/18/2036,9345,7.12
1,6/19/2036,19867,15.14
1,6/20/2036,3606,2.75
1,6/21/2036,9467,7.22
1,6/22/2036,12206,9.3
1,6/23/2036,6441,4.91
1,6/24/2036,13655,10.41
1,6/25/2036,12971,9.89
1,6/26/2036,12314,9.39
1,6/27/2036,19604,14.94
1,6/28/2036,2017,1.54
1,6/29/2036,13125,10
1,6/30/2036,18433,14.05
1,7/1/2036,18871,14.38
1,7/2/2036,3996,3.05
1,7/3/2036,15897,12.12
1,7/4/2036,8846,6.74
1,7/5/2036,1598,1.22
1,7/6/2036,7958,6.07
1,7/7/2036,4708,3.59
1,7/8/2036,4234,3.23
1,7/9/2036,8683,6.62
1,7/10/2036,4046,3.08
1,7/11/2036,7983,6.08
1,7/12/2036,9584,7.3
1,7/13/2036,7348,5.6
1,7/14/2036,4682,3.57
1,7/15/2036,16799,12.8
1,7/16/2036,9121,6.95
1,7/17/2036,17838,13.6
1,7/18/2036,11642,8.87
1,7/19/2036,1722,1.31
1,7/20/2036,13282,10.12
1,7/21/2036,7776,5.93
1,7/22/2036,12912,9.84
1,7/23/2036,19346,14.75
1,7/24/2036,7648,5.83
1,7/25/2036,17533,13.36
1,7/26/2036,5846,4.46
1,7/27/2036,8792,6.7
1,7/28/2036,10996,8.38
1,7/29/2036,19920,15.18
1,7/30/2036,17983,13.71
1,7/31/2036,5520,4.21
1,8/1/2036,15641,11.92
1,8/2/2036,12069,9.2
1,8/3/2036,10548,8.04
1,8/4/2036,14879,11.34
1,8/5/2036,2956,2.25
1,8/6/2036,17032,12.98
1,8/7/2036,7271,5.54
1,8/8/2036,13626,10.39
1,8/9/2036,8610,6.56
1,8/10/2036,9992,7.62
1,8/11/2036,18454,14.07
1,8/12/2036,1608,1.23
1,8/13/2036,15302,11.66
1,8/14/2036,19659,14.98
1,8/15/2036,15717,11.98
1,8/16/2036,3300,2.52
1,8/17/2036,4433,3.38
1,8/18/2036,7050,5.37
1,8/19/2036,19535,14.89
1,8/20/2036,19392,14.78
1,8/21/2036,18780,14.31
1,8/22/2036,1079,0.82
1,8/23/2036,11539,8.79
1,8/24/2036,15338,11.69
1,8/25/2036,5662,4.32
1,8/26/2036,16811,12.81
1,8/27/2036,10724,8.17
